,Unnamed: 0,ms_subclass,lot_frontage,lot_area,lot_shape,utilities,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,fence,misc_val,mo_sold,yr_sold,saleprice,ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,alley_Noalley,alley_Pave,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Norm,condition_2_PosA,condition_2_PosN,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,central_air_Y,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
1528,1528,20,50.0,5500,3.0,3.0,2.0,7,5,2004,2004,0.0,2.0,2.0,3.0,3.0,1.0,5.0,510.0,1.0,373.0,190.0,1073.0,4.0,4.0,1073,0,0,1073,1.0,0.0,2,0,2,1,2.0,4,7.0,0,0.0,2004.0,0.0,1.0,246.0,2.0,2.0,2.0,0,120,0,0,0,0,0.0,0,5,2006,157000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1529,1529,20,68.0,11553,2.0,3.0,2.0,5,5,1968,1968,188.0,2.0,2.0,2.0,2.0,0.0,3.0,673.0,0.0,0.0,378.0,1051.0,2.0,4.0,1159,0,0,1159,0.0,0.0,1,1,3,1,2.0,7,7.0,1,2.0,1968.0,0.0,1.0,336.0,2.0,2.0,2.0,466,0,0,0,0,0,0.0,0,7,2006,158000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1530,1530,50,55.0,7150,3.0,3.0,2.0,4,4,1955,1955,0.0,2.0,2.0,2.0,2.0,0.0,2.0,150.0,0.0,0.0,1040.0,1190.0,3.0,4.0,1040,500,0,1540,1.0,0.0,1,0,4,1,1.0,7,7.0,0,0.0,2002.0,0.0,1.0,352.0,2.0,2.0,2.0,0,0,0,0,0,0,0.0,0,8,2007,115000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1531,1531,20,64.0,6285,3.0,3.0,2.0,5,5,1977,1977,0.0,2.0,2.0,3.0,2.0,0.0,1.0,138.0,2.0,351.0,405.0,894.0,2.0,4.0,894,0,0,894,1.0,0.0,1,0,2,1,2.0,5,7.0,0,0.0,1979.0,0.0,1.0,308.0,2.0,2.0,2.0,192,0,0,0,0,0,0.0,0,3,2007,120750,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1532,1532,60,68.0,7500,3.0,3.0,2.0,7,5,2000,2000,0.0,3.0,2.0,3.0,2.0,0.0,5.0,533.0,0.0,0.0,281.0,814.0,4.0,4.0,814,860,0,1674,1.0,0.0,2,1,3,1,3.0,7,7.0,0,0.0,2000.0,1.0,2.0,663.0,2.0,2.0,2.0,0,96,0,0,0,0,0.0,0,1,2010,216000,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1533,1533,160,21.0,2001,3.0,3.0,2.0,4,5,1970,1970,80.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,546.0,546.0,1.0,4.0,546,546,0,1092,0.0,0.0,1,1,3,1,2.0,6,7.0,0,0.0,1970.0,0.0,1.0,286.0,2.0,2.0,2.0,0,0,0,0,0,0,0.0,0,1,2007,75000,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1534,1534,20,95.0,19508,3.0,3.0,2.0,6,5,1974,1974,144.0,2.0,2.0,2.0,2.0,2.0,4.0,800.0,0.0,0.0,630.0,1430.0,2.0,4.0,1430,0,0,1430,0.0,1.0,2,0,3,1,2.0,6,7.0,2,3.0,1974.0,0.0,2.0,484.0,2.0,2.0,2.0,117,108,165,0,0,0,0.0,0,7,2008,192000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1535,1535,80,68.0,7176,2.0,3.0,2.0,6,6,1978,1978,200.0,2.0,2.0,2.0,3.0,3.0,5.0,794.0,0.0,0.0,166.0,960.0,1.0,4.0,1040,0,0,1040,1.0,0.0,1,0,3,1,2.0,6,7.0,1,2.0,1979.0,0.0,2.0,616.0,2.0,2.0,2.0,131,0,0,0,180,0,4.0,0,7,2006,160500,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1536,1536,20,91.0,10652,2.0,3.0,2.0,7,5,2006,2007,306.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1494.0,1494.0,4.0,4.0,1494,0,0,1494,0.0,0.0,2,0,3,1,3.0,7,7.0,1,4.0,2006.0,1.0,3.0,840.0,2.0,2.0,2.0,160,33,0,0,0,0,0.0,0,8,2007,279500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1537,1537,85,68.0,11235,3.0,3.0,2.0,5,6,1963,1963,0.0,2.0,2.0,3.0,2.0,2.0,4.0,784.0,0.0,0.0,197.0,981.0,2.0,4.0,1075,0,0,1075,1.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1996.0,0.0,2.0,440.0,2.0,2.0,2.0,64,0,0,0,64,0,3.0,0,5,2008,148000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1538,1538,20,68.0,10265,2.0,3.0,2.0,5,7,1967,2005,0.0,2.0,1.0,2.0,2.0,0.0,4.0,758.0,0.0,0.0,234.0,992.0,4.0,4.0,992,0,0,992,1.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1967.0,1.0,1.0,294.0,2.0,2.0,2.0,204,0,0,0,0,0,3.0,600,7,2008,145000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1539,1539,60,68.0,14541,2.0,3.0,2.0,8,7,1993,1993,0.0,3.0,3.0,3.0,3.0,0.0,5.0,1012.0,0.0,0.0,326.0,1338.0,4.0,4.0,1352,1168,0,2520,1.0,0.0,2,1,5,1,3.0,10,7.0,1,3.0,1993.0,1.0,3.0,796.0,2.0,2.0,2.0,209,55,0,0,0,0,0.0,0,11,2006,310000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1540,1540,80,83.0,10184,3.0,3.0,2.0,6,5,1963,1963,379.0,2.0,2.0,2.0,2.0,2.0,4.0,580.0,0.0,0.0,503.0,1083.0,2.0,4.0,1146,0,0,1146,0.0,1.0,1,0,3,1,2.0,6,7.0,1,4.0,1963.0,0.0,1.0,294.0,2.0,2.0,2.0,345,75,0,0,0,0,0.0,0,6,2006,165000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1541,1541,60,52.0,46589,1.0,3.0,2.0,8,7,1994,2005,528.0,3.0,2.0,3.0,3.0,0.0,5.0,1361.0,2.0,180.0,88.0,1629.0,4.0,4.0,1686,762,0,2448,1.0,0.0,2,1,4,1,3.0,8,7.0,1,3.0,1994.0,1.0,3.0,711.0,2.0,2.0,2.0,517,76,0,0,0,0,0.0,0,7,2009,402000,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1542,1542,60,85.0,10625,3.0,3.0,2.0,7,5,2005,2005,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1026.0,1026.0,4.0,4.0,1026,932,0,1958,0.0,0.0,2,1,3,1,3.0,9,7.0,1,4.0,2005.0,2.0,3.0,936.0,2.0,2.0,2.0,154,210,0,0,0,0,0.0,0,7,2008,250000,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1543,1543,180,21.0,1470,3.0,3.0,2.0,4,6,1970,1970,0.0,2.0,2.0,3.0,2.0,2.0,5.0,522.0,0.0,0.0,108.0,630.0,2.0,4.0,630,0,0,630,1.0,0.0,1,0,1,1,2.0,3,7.0,0,0.0,1980.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0,0,0,0,0,0.0,0,4,2006,73000,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1544,1544,90,60.0,9000,3.0,3.0,2.0,5,5,1974,1974,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,896.0,896.0,2.0,4.0,896,896,0,1792,0.0,0.0,2,2,4,2,2.0,8,7.0,0,0.0,1980.0,0.0,0.0,0.0,2.0,2.0,2.0,32,45,0,0,0,0,0.0,0,9,2009,136000,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1545,1545,120,48.0,5911,3.0,3.0,2.0,9,5,2005,2005,278.0,4.0,2.0,4.0,2.0,0.0,5.0,472.0,0.0,0.0,1088.0,1560.0,4.0,4.0,1565,0,0,1565,1.0,0.0,2,0,2,1,4.0,6,7.0,1,4.0,2005.0,1.0,2.0,556.0,2.0,2.0,2.0,196,56,0,0,0,0,0.0,0,3,2006,282500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1546,1546,20,73.0,8987,3.0,3.0,2.0,8,5,2005,2006,226.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1595.0,1595.0,4.0,4.0,1595,0,0,1595,0.0,0.0,2,0,2,1,3.0,6,7.0,1,4.0,2005.0,1.0,3.0,880.0,2.0,2.0,2.0,144,0,0,0,0,0,0.0,0,5,2010,221500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1547,1547,20,68.0,17871,1.0,3.0,2.0,4,5,1995,1996,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1680.0,1680.0,3.0,4.0,1680,0,0,1680,0.0,0.0,2,0,4,1,3.0,7,7.0,0,0.0,1996.0,0.0,2.0,628.0,2.0,2.0,2.0,152,0,0,0,0,0,0.0,0,6,2007,170000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1548,1548,20,77.0,11500,2.0,3.0,2.0,6,4,1967,1967,0.0,1.0,2.0,2.0,1.0,0.0,3.0,872.0,2.0,60.0,108.0,1040.0,3.0,4.0,1040,0,0,1040,1.0,0.0,1,0,3,1,2.0,6,6.0,1,1.0,1967.0,1.0,2.0,480.0,2.0,2.0,2.0,0,0,156,0,0,0,3.0,0,5,2009,163000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1549,1549,60,65.0,12257,2.0,3.0,2.0,8,5,1995,1995,513.0,3.0,2.0,3.0,2.0,2.0,1.0,56.0,4.0,64.0,1198.0,1318.0,4.0,4.0,1328,1203,0,2531,0.0,0.0,2,1,4,1,3.0,9,7.0,1,3.0,1995.0,1.0,3.0,752.0,2.0,2.0,2.0,222,98,0,0,0,0,0.0,0,11,2007,290000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1550,1550,60,82.0,9044,2.0,3.0,2.0,8,5,1996,1997,526.0,3.0,3.0,3.0,2.0,0.0,5.0,1225.0,0.0,0.0,100.0,1325.0,4.0,4.0,1335,1203,0,2538,0.0,0.0,2,1,4,1,3.0,8,7.0,1,3.0,1996.0,1.0,3.0,933.0,2.0,2.0,2.0,198,92,0,0,0,0,0.0,0,5,2007,330000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1551,1551,160,21.0,1680,3.0,3.0,2.0,6,5,1973,1973,504.0,2.0,2.0,2.0,2.0,0.0,3.0,254.0,0.0,0.0,229.0,483.0,2.0,4.0,483,504,0,987,1.0,0.0,1,1,2,1,2.0,5,7.0,0,0.0,1973.0,0.0,1.0,264.0,2.0,2.0,2.0,0,0,0,0,0,0,0.0,0,7,2009,111000,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1552,1552,60,45.0,9468,1.0,3.0,2.0,6,5,1999,1999,148.0,2.0,2.0,3.0,2.0,1.0,5.0,639.0,0.0,0.0,201.0,840.0,4.0,4.0,840,915,0,1755,1.0,0.0,2,1,3,1,2.0,7,7.0,1,3.0,1999.0,1.0,2.0,530.0,2.0,2.0,2.0,176,73,0,0,0,0,0.0,0,8,2006,214000,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1553,1553,20,102.0,9373,2.0,3.0,2.0,5,6,1953,1953,84.0,2.0,2.0,2.0,2.0,0.0,2.0,500.0,1.0,196.0,456.0,1152.0,2.0,4.0,1152,0,0,1152,0.0,0.0,1,1,3,1,2.0,6,7.0,0,0.0,1971.0,0.0,2.0,636.0,2.0,2.0,2.0,0,0,0,0,0,0,0.0,0,5,2008,137500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1554,1554,60,70.0,7000,3.0,3.0,2.0,7,5,2003,2003,0.0,3.0,2.0,3.0,2.0,1.0,5.0,622.0,0.0,0.0,304.0,926.0,4.0,4.0,1016,868,0,1884,1.0,0.0,2,1,3,1,4.0,7,7.0,1,5.0,2003.0,1.0,2.0,581.0,2.0,2.0,2.0,0,35,0,0,0,0,0.0,0,6,2009,240900,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1555,1555,60,107.0,10186,2.0,3.0,2.0,7,5,1992,1992,0.0,3.0,2.0,3.0,2.0,0.0,5.0,674.0,0.0,0.0,76.0,750.0,4.0,4.0,1061,862,0,1923,1.0,0.0,2,1,3,1,3.0,8,7.0,1,3.0,1992.0,1.0,2.0,564.0,2.0,2.0,2.0,240,39,0,0,0,0,0.0,0,6,2010,190000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
